Customer_ID,Gender,Age,Region,Marketing_Channel,Contract_Type,Payment_Method,Plan,Internet_Service,Support_Tier,Tenure_Months,Monthly_Charges,Total_Charges,Data_Usage_GB_30d,Voice_Minutes_30d,Dropped_Calls_30d,Avg_Download_Mbps,Latency_ms,Support_Calls_90d,Complaints_12m,Has_Discount,Discount_Pct,Customer_Support_Notes,Churn_30d
CUST_000510,Male,33,East,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,3,67.88,178.36,294.9,326,0,329.1,16.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000511,Female,32,South,Organic,One year,Direct debit,Premium,Fibre,Standard,50,101.58,4912.9,241.2,566,0,278.2,15.0,0,0,1,16.2,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000512,Male,19,East,Partner,Month-to-month,Bank transfer,Standard,Fibre,Standard,65,86.12,5475.82,338.6,546,0,229.6,16.0,4,1,1,7.4,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000513,Female,57,North,Organic,Month-to-month,Direct debit,Basic,Fibre,Standard,64,63.44,4130.54,306.6,655,4,256.9,21.0,1,2,1,23.1,Account stable; no issues reported. No action required.,0
CUST_000514,Male,31,North,Paid Search,Month-to-month,Cash,Premium,5G_FWA,Standard,66,98.03,6297.42,131.7,464,2,51.8,48.0,3,0,1,20.8,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000515,Female,45,North,Paid Search,One year,Credit card,Standard,Fibre,Standard,22,75.85,1713.68,214.2,276,2,266.8,15.0,1,1,1,8.9,Customer satisfied with service; routine check completed. No action required.,0
CUST_000516,Male,42,East,Referral,Two year,Direct debit,Standard,DSL,Standard,21,68.1,1447.51,169.3,252,1,39.9,33.0,2,1,1,21.7,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000517,Male,27,West,Organic,One year,Direct debit,Basic,Fibre,Priority,17,63.1,1296.6,182.0,249,0,309.3,17.0,1,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000518,NonBinary,24,East,Paid Search,Two year,Direct debit,Premium,DSL,Standard,47,82.14,3718.57,230.8,343,0,38.8,31.0,2,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,1
CUST_000519,Male,50,South,Organic,Month-to-month,Bank transfer,Premium,Fibre,Standard,24,96.14,2493.86,362.9,145,0,109.0,22.0,0,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000520,Female,53,North,Paid Search,One year,Bank transfer,Standard,Fibre,Standard,32,70.91,2279.92,172.3,436,1,144.1,22.0,2,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000521,Female,21,East,Social,Month-to-month,Direct debit,Basic,DSL,Priority,56,65.02,3656.51,67.0,170,0,47.6,26.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000522,Female,46,West,Organic,Two year,Credit card,Premium,Fibre,Standard,39,93.29,3533.65,372.2,785,2,250.1,19.0,2,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000523,Male,49,North,Partner,One year,Bank transfer,Standard,Fibre,Priority,44,81.68,3450.01,278.0,745,3,288.2,19.0,0,1,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000524,Female,41,East,Paid Search,Month-to-month,Direct debit,Basic,DSL,Standard,33,38.27,1228.64,73.0,731,2,51.2,70.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000525,Male,18,East,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,62,78.13,4908.31,190.2,462,0,244.9,25.0,2,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_000526,Female,49,West,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Priority,70,59.85,4383.0,175.6,445,1,167.2,5.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000527,Female,63,North,Social,Month-to-month,Credit card,Premium,Fibre,Standard,36,101.72,3412.0,311.4,474,0,224.8,10.0,2,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_000528,Male,23,South,Paid Search,Month-to-month,Credit card,Premium,5G_FWA,Standard,2,98.42,48.34,254.7,467,1,249.4,28.0,2,0,1,15.8,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000529,Female,57,East,Partner,Month-to-month,Direct debit,Basic,DSL,Priority,15,49.78,561.04,184.3,482,1,63.2,50.0,0,0,0,0.0,Account stable; no issues reported. Continue monitoring.,1
CUST_000530,Female,21,East,Paid Search,Month-to-month,Credit card,Premium,Fibre,Priority,19,104.58,,321.3,522,0,200.5,14.0,1,0,1,9.6,Account stable; no issues reported. Continue monitoring.,1
CUST_000531,Male,22,South,Referral,One year,Direct debit,Premium,5G_FWA,Standard,24,102.34,2559.68,184.2,156,0,96.7,49.0,2,2,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000532,Male,52,West,Partner,Month-to-month,Bank transfer,Standard,Fibre,Standard,1,77.71,91.75,244.5,551,1,268.5,17.0,0,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000533,Female,35,West,Paid Search,Two year,Direct debit,Basic,Fibre,Standard,13,62.0,600.65,208.6,662,2,185.4,13.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000534,Female,43,North,Organic,Two year,Direct debit,Standard,5G_FWA,Standard,13,89.95,1296.82,279.0,297,0,189.3,30.0,1,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_000535,Male,40,East,Organic,Month-to-month,Bank transfer,Standard,5G_FWA,Standard,14,77.42,1089.15,177.3,670,1,59.6,31.0,1,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000536,Female,49,South,Paid Search,Month-to-month,Credit card,Standard,Fibre,Standard,19,80.05,1523.44,357.7,907,2,215.4,18.0,1,3,1,7.2,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000537,Male,33,East,Social,One year,Bank transfer,Standard,Fibre,Standard,9,75.21,738.26,249.7,460,0,312.3,14.0,2,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000538,Male,45,East,Organic,Month-to-month,Credit card,Premium,DSL,Standard,69,78.06,5523.55,164.0,625,0,42.1,64.0,2,1,1,21.8,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000539,Male,32,West,Referral,Two year,Cash,Basic,DSL,Standard,70,51.85,3610.47,125.5,309,0,34.6,34.0,4,4,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000540,Female,22,West,Organic,One year,Direct debit,Basic,DSL,Standard,63,42.59,2550.13,103.6,469,1,64.0,30.0,1,1,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000541,Female,22,East,Partner,Month-to-month,Direct debit,Basic,Fibre,Standard,56,57.97,3280.06,326.4,697,1,210.1,15.0,3,1,1,24.5,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000542,Female,36,East,Organic,Two year,Direct debit,Basic,Fibre,Priority,9,81.42,886.39,299.9,373,1,205.8,21.0,5,2,1,10.4,Account stable; no issues reported. Feedback recorded.,0
CUST_000543,Male,50,South,Social,Month-to-month,Bank transfer,Basic,Fibre,Standard,45,61.52,2862.31,286.7,434,0,270.4,30.0,0,0,1,18.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000544,Male,18,West,Partner,Two year,Direct debit,Standard,Fibre,Priority,54,90.41,4755.92,232.7,430,0,159.7,22.0,2,0,1,20.3,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000545,Male,45,West,Social,Two year,Credit card,Basic,Fibre,Standard,14,61.52,746.49,212.8,279,0,207.1,5.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000546,Male,44,South,Paid Search,Two year,Bank transfer,Basic,Fibre,Priority,65,56.91,3718.22,,691,2,266.1,14.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000547,Male,30,South,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,40,66.39,2757.91,244.0,239,0,201.7,12.0,1,1,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000548,Female,18,South,Organic,Month-to-month,Cash,Standard,Fibre,Standard,15,82.38,,228.1,532,1,217.0,18.0,1,1,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000549,Male,55,West,Organic,One year,Credit card,Basic,Fibre,Standard,7,65.84,614.22,234.1,84,0,231.8,23.0,2,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000550,Male,18,North,Organic,Two year,Direct debit,Basic,Fibre,Standard,21,61.85,1272.7,343.9,325,1,252.6,23.0,0,2,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000551,Male,29,East,Organic,One year,Direct debit,Standard,Fibre,Priority,22,91.13,1818.67,249.0,566,0,282.4,17.0,1,0,1,16.8,No recent problems; user happy with plan. Feedback recorded.,1
CUST_000552,Female,40,East,Referral,Month-to-month,Direct debit,Basic,DSL,Standard,42,37.39,1475.65,181.3,624,2,41.3,67.0,3,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000553,Male,49,East,Organic,Month-to-month,Direct debit,Standard,DSL,Priority,3,69.52,262.78,73.8,459,0,72.6,41.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_000554,Female,30,East,Organic,Month-to-month,Direct debit,Basic,DSL,Standard,57,37.3,2130.21,143.3,331,0,27.3,38.0,2,1,1,7.2,Account stable; no issues reported. No action required.,0
CUST_000555,Male,39,West,Partner,Month-to-month,Direct debit,Premium,Fibre,Standard,54,88.86,4848.08,282.1,699,1,225.8,7.0,1,0,1,20.2,No recent problems; user happy with plan. No action required.,0
CUST_000556,Male,46,East,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,36,79.41,2725.78,206.4,933,1,248.7,17.0,1,0,1,19.1,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000557,Female,37,North,Organic,Month-to-month,Bank transfer,Basic,DSL,Standard,3,47.66,,165.8,209,1,65.9,44.0,0,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000558,Female,23,West,Partner,One year,Bank transfer,Basic,Fibre,Priority,30,49.3,1471.09,228.5,617,1,204.1,13.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000559,Female,21,East,Partner,Month-to-month,Direct debit,Standard,DSL,Priority,0,72.94,0.0,197.9,649,1,32.4,54.0,1,1,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_000560,Male,21,West,Organic,Two year,Bank transfer,Standard,5G_FWA,Standard,8,67.74,447.96,207.8,292,0,199.6,35.0,1,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000561,Male,38,North,Referral,Month-to-month,Direct debit,Standard,None,Standard,66,61.48,4203.61,6.4,647,0,7.3,42.0,2,1,1,9.0,Account stable; no issues reported. No action required.,0
CUST_000562,Female,41,South,Organic,Two year,Direct debit,Standard,DSL,Priority,28,71.81,2019.32,105.5,238,0,52.5,39.0,1,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000563,Female,21,North,Partner,Month-to-month,Direct debit,Basic,Fibre,Standard,53,68.94,3681.71,248.9,391,1,219.6,19.0,4,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000564,Male,48,East,Partner,One year,Direct debit,Basic,Fibre,Standard,57,50.94,2953.66,268.3,610,3,97.0,10.0,2,0,1,22.6,Account stable; no issues reported. Continue monitoring.,0
CUST_000565,Male,30,West,Paid Search,One year,Credit card,Basic,None,Standard,31,22.02,,0.0,330,0,7.8,56.0,1,3,1,17.7,Speed occasionally slow at peak times; suggested troubleshooting. Ticket logged.,1
CUST_000566,Male,18,North,Referral,Month-to-month,Direct debit,Basic,Fibre,Standard,49,53.78,2759.98,,285,2,209.5,12.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000567,Male,66,South,Paid Search,Month-to-month,Credit card,Basic,Fibre,Priority,11,53.08,327.1,248.4,628,1,230.3,24.0,1,2,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000568,Male,37,West,Referral,Two year,Direct debit,Basic,Fibre,Priority,30,51.26,1721.89,269.8,314,0,249.7,19.0,3,0,1,13.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000569,Male,34,North,Paid Search,Month-to-month,Credit card,Standard,Fibre,Standard,63,68.78,4357.97,225.1,153,0,219.9,21.0,3,3,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000570,Male,41,North,Partner,Month-to-month,Credit card,Standard,5G_FWA,Standard,11,72.98,841.13,90.7,361,1,280.9,23.0,0,0,1,21.0,No recent problems; user happy with plan. No action required.,0
CUST_000571,Male,60,North,Partner,Month-to-month,Direct debit,Premium,Fibre,Standard,51,98.97,5131.39,294.0,0,0,268.1,22.0,2,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,1
CUST_000572,Male,45,North,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,19,69.05,1380.02,257.0,351,0,241.1,17.0,0,0,1,18.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000573,Male,49,North,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,44,76.08,3473.27,263.8,219,1,228.9,11.0,0,0,1,14.4,Account stable; no issues reported. Continue monitoring.,0
CUST_000574,Male,44,West,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,41,88.47,,231.9,413,1,236.0,151.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000575,Female,45,South,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Standard,40,62.96,2595.92,235.6,387,1,192.8,14.0,0,1,0,0.0,No recent problems; user happy with plan. Feedback recorded.,1
CUST_000576,Female,30,South,Organic,One year,Direct debit,Premium,Fibre,Standard,3,89.67,353.82,235.4,371,1,285.3,13.0,0,1,1,16.7,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000577,Female,68,East,Organic,One year,Direct debit,Standard,DSL,Standard,68,65.81,4481.84,130.8,817,1,48.8,31.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000578,Female,28,East,Social,Month-to-month,Direct debit,Standard,Fibre,Priority,4,84.96,368.91,149.6,258,0,192.8,17.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000579,Female,18,West,Social,One year,Direct debit,Standard,DSL,Standard,42,58.86,2177.24,22.7,337,0,68.0,55.0,0,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000580,Male,57,North,Paid Search,Month-to-month,Bank transfer,Basic,DSL,Priority,22,50.64,1394.91,57.9,746,0,30.0,48.0,2,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000581,Male,48,South,Paid Search,Month-to-month,Bank transfer,Basic,Fibre,Priority,53,69.72,3911.05,317.1,342,1,179.7,17.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000582,Female,23,North,Paid Search,Month-to-month,Credit card,Basic,Fibre,Standard,13,69.6,1010.57,257.7,417,0,149.8,20.0,1,0,1,21.3,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000583,Female,36,North,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,21,78.98,1577.93,285.8,708,1,247.3,6.0,0,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000584,Male,31,East,Referral,Two year,Credit card,Premium,5G_FWA,Standard,36,94.51,3389.03,268.7,397,1,172.6,23.0,0,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000585,Male,19,North,Partner,Month-to-month,Bank transfer,Standard,Fibre,Standard,54,88.11,4830.22,336.1,807,0,274.7,15.0,1,0,1,24.3,Account stable; no issues reported. No action required.,0
CUST_000586,Male,38,West,Organic,Month-to-month,Direct debit,Premium,None,Standard,18,66.32,1011.09,30.9,657,2,8.4,49.0,0,2,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000587,Male,39,East,Organic,Month-to-month,Credit card,Basic,DSL,Standard,14,49.96,520.26,137.1,592,0,57.4,47.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000588,Male,28,North,Referral,Two year,Direct debit,Basic,DSL,Standard,64,42.3,2718.65,149.9,610,2,58.4,39.0,0,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
CUST_000589,Male,51,East,Organic,Month-to-month,Credit card,Basic,5G_FWA,Standard,15,45.0,357.83,112.2,518,2,152.0,28.0,1,1,1,11.9,All services working as expected; thank you note received. No action required.,0
CUST_000590,Male,36,East,Paid Search,One year,Credit card,Standard,Fibre,Standard,39,70.03,2747.31,299.6,272,0,261.6,8.0,3,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000591,Female,59,South,Organic,Month-to-month,Direct debit,Premium,DSL,Priority,24,91.25,2196.83,230.2,242,0,25.7,36.0,0,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000592,Male,70,East,Social,Month-to-month,Credit card,Basic,Fibre,Standard,53,52.14,2677.67,285.3,680,0,203.6,12.0,0,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000593,Female,21,South,Referral,Month-to-month,Direct debit,Basic,None,Priority,65,39.3,2523.52,56.7,657,2,11.1,43.0,2,0,1,6.3,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000594,Female,66,East,Organic,One year,Credit card,Standard,DSL,Standard,36,57.33,2222.93,43.4,266,1,30.1,57.0,3,1,1,6.9,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_000595,Female,43,West,Partner,Month-to-month,Bank transfer,Basic,Fibre,Standard,23,65.12,1459.77,239.7,659,0,351.2,29.0,2,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000596,Female,74,South,Referral,Two year,Direct debit,Premium,DSL,Standard,2,95.2,85.81,144.6,233,0,36.3,49.0,3,1,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
