Customer_ID,Age,Gender,Region,Marketing_Channel,Annual_Income,Loan_Amount,Credit_Score,Employment_Length_Years,Number_of_Dependents,Previous_Defaults,Existing_Debt,Customer_Feedback,Loan_Default
CUST00531,47,Male,South,Email,104857.54,22353.1,651.0,33.8,3,1,8537.91,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00532,20,Male,North,Email,104727.35,33897.37,776.0,7.1,0,0,11479.85,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00533,39,Male,East,Email,182419.88,13422.68,681.0,2.4,1,2,9520.76,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00534,25,Female,South,Branch,62528.28,31667.44,722.0,6.6,3,0,13181.6,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00535,32,Male,Central,Phone,73397.92,17615.55,809.0,0.6,2,0,3975.59,Professional service and clear communication about terms and conditions.,0
CUST00536,40,Other,East,Branch,140695.25,41188.8,,12.9,1,1,8734.33,Average experience. No major complaints but nothing exceptional either.,0
CUST00537,29,Female,South,Online,132140.88,13867.48,763.0,20.8,0,1,15447.81,Professional service and clear communication about terms and conditions.,0
CUST00538,35,Female,West,Email,114065.51,37304.4,630.0,16.6,5,0,25060.24,Fair service. The loan helps but the terms could be better.,0
CUST00539,52,Female,South,Online,85271.61,10454.96,698.0,3.3,5,3,16442.73,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00540,33,Female,Central,Branch,138869.36,24747.13,564.0,3.2,1,0,11079.03,The application was straightforward. Managing the payments adequately.,0
CUST00541,50,Male,South,Branch,200000.0,32064.37,639.0,0.3,2,2,5672.98,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00542,26,Female,East,Phone,95349.04,14077.08,595.0,8.4,0,0,26087.56,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00543,46,Male,North,Email,74960.66,16771.25,777.0,6.1,1,0,3455.54,Professional service and clear communication about terms and conditions.,0
CUST00544,57,Female,East,Branch,,22496.39,819.0,4.9,2,0,4228.28,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00545,18,Male,Central,Email,79433.25,18353.19,651.0,19.1,2,0,20255.82,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00546,30,Female,West,Online,64906.76,15871.79,618.0,1.5,0,0,22246.39,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00547,46,Female,South,Branch,106964.8,36148.82,574.0,0.1,1,0,918.9,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00548,37,Male,South,Email,58683.08,43712.92,701.0,0.6,2,0,11154.13,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00549,44,Male,West,Phone,94462.35,42182.86,631.0,2.0,1,0,1865.9,Reasonable experience given my credit score. Making it work.,0
CUST00550,32,Other,Central,Social_Media,37678.43,28935.49,636.0,0.3,1,0,11691.69,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00551,41,Female,North,Online,150785.19,31283.77,810.0,5.6,1,1,9859.09,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00552,38,Female,East,Phone,51911.83,12793.3,656.0,3.0,0,0,,Fair service. The loan helps but the terms could be better.,0
CUST00553,54,Female,South,Phone,40507.56,21286.32,,1.6,0,1,18216.26,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00554,43,Male,Central,Social_Media,129982.68,23599.2,684.0,11.1,1,2,18640.72,The process was okay. Interest rate is a bit high but manageable.,0
CUST00555,44,Male,North,Online,141584.98,26312.18,571.0,1.8,0,0,29350.31,The application was straightforward. Managing the payments adequately.,0
CUST00556,35,Male,North,Email,84490.05,26040.81,532.0,9.3,1,3,30087.15,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00557,34,Female,West,Phone,70286.92,22529.82,719.0,3.4,0,0,14786.08,Efficient process from application to disbursement. Would use again.,0
CUST00558,34,Male,North,Online,63179.04,28738.12,816.0,5.7,1,0,7923.3,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00559,44,Female,East,Branch,82437.77,25363.73,705.0,21.7,0,0,24129.4,Smooth application and approval. Rates are competitive and fair.,0
CUST00560,34,Female,East,Branch,72026.85,25329.64,729.0,0.3,1,0,23314.21,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00561,43,Female,South,Phone,68193.98,14613.71,607.0,5.5,0,1,20115.98,Reasonable experience given my credit score. Making it work.,0
CUST00562,64,Female,South,Email,,11241.05,761.0,15.4,1,0,14738.35,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00563,50,Other,East,Phone,44028.9,26389.28,760.0,7.1,0,0,11602.8,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00564,36,Male,North,Phone,76241.53,17196.92,624.0,,2,0,30146.78,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00565,54,Female,East,Branch,,15002.74,723.0,4.1,5,0,9834.03,Great experience! Easy application process and reasonable interest rates.,0
CUST00566,35,Female,West,Online,53150.94,32552.62,538.0,9.1,0,0,7617.48,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00567,18,Female,West,Online,56345.71,21421.02,737.0,17.7,3,0,11040.03,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00568,27,Female,North,Branch,81225.16,47546.02,634.0,0.3,1,1,6634.55,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00569,18,Male,North,Branch,49109.99,30539.04,581.0,0.6,1,1,23387.59,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00570,35,Male,South,Online,116121.67,14106.97,712.0,3.1,1,0,14749.23,Efficient process from application to disbursement. Would use again.,0
CUST00571,40,Female,South,Branch,92752.16,32789.64,538.0,2.1,2,0,2012.72,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00572,60,Male,South,Branch,52944.96,27940.24,707.0,2.5,2,0,18269.46,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00573,43,Female,West,Online,90619.34,13809.74,589.0,2.0,1,0,11332.61,Reasonable experience given my credit score. Making it work.,0
CUST00574,37,Female,North,Branch,49600.57,16014.54,572.0,1.7,0,1,13474.84,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00575,49,Male,North,Online,104951.85,31882.7,,1.1,1,0,16104.94,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00576,18,Female,South,Social_Media,,8087.63,666.0,21.7,1,0,8910.97,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00577,42,Male,West,Email,69681.36,6879.76,796.0,1.2,3,2,7549.44,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00578,49,Female,North,Email,78306.03,24496.73,577.0,1.8,0,1,20166.24,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00579,22,Female,West,Online,140552.38,23437.77,790.0,2.3,1,0,4731.01,Professional service and clear communication about terms and conditions.,0
CUST00580,53,Female,South,Email,51743.39,25786.51,588.0,21.6,1,0,5991.34,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00581,44,Male,Central,Email,50871.95,45895.42589737386,753.0,11.3,1,0,7157.45,The online portal makes managing payments very convenient. No issues so far.,0
CUST00582,35,Male,Central,Email,38528.61,28523.05,768.0,12.5,4,0,25823.15,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00583,47,Female,South,Online,160599.11,44069.54,705.0,0.9,2,0,30954.5,Great experience! Easy application process and reasonable interest rates.,0
CUST00584,67,Female,South,Phone,74478.24,22248.47,616.0,14.5,0,0,7102.19,The application was straightforward. Managing the payments adequately.,0
CUST00585,42,Female,South,Email,117436.05,9519.67,558.0,4.2,0,1,6092.15,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00586,42,Male,South,Phone,56769.02,7675.23,523.0,2.4,2,3,14622.84,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00587,34,Male,West,Phone,59029.38,18078.53,828.0,6.9,0,0,11320.15,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00588,29,Male,Central,Branch,,18352.57,656.0,13.8,2,0,23683.75,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00589,49,Female,West,Branch,72794.04,10330.3,591.0,12.1,1,0,19051.34,Reasonable experience given my credit score. Making it work.,0
CUST00590,29,Male,Central,Online,98908.23,6451.02,588.0,17.7,1,2,40210.96,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00591,40,Male,South,Phone,75439.23,17318.51,693.0,21.1,0,1,6341.58,Average experience. No major complaints but nothing exceptional either.,0
CUST00592,34,Female,North,Online,183507.84973285743,55678.68,648.0,2.2,0,0,23436.85,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00593,45,Male,West,Branch,473089.63883762714,27840.64,526.0,4.4,0,0,,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00594,44,Other,South,Online,49364.53,26433.69,749.0,0.1,0,1,5770.17,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00595,52,Female,West,Branch,51860.58,20063.4,,16.9,0,0,9722.05,Great experience! Easy application process and reasonable interest rates.,0
CUST00596,33,Female,South,Online,49650.48,18061.02,827.0,1.3,0,0,10553.51,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00597,36,Male,North,Phone,100671.19,29502.45,771.0,15.8,1,0,,Smooth application and approval. Rates are competitive and fair.,0
CUST00598,28,Male,Central,Email,89362.65,10964.99,432.0,3.2,2,1,3223.37,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00599,34,Female,North,Online,68321.27,64480.85,793.0,3.7,0,0,7281.99,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00600,44,Female,Central,Online,,11402.71,776.0,0.3,0,1,14119.61,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00601,49,Female,Central,Online,78156.1,31078.65,621.0,3.2,2,0,5436.07,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00602,28,Male,West,Email,,11970.61,645.0,17.5,2,1,37633.0,Average experience. No major complaints but nothing exceptional either.,0
CUST00603,50,Female,West,Branch,,23822.53,712.0,0.2,4,0,,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00604,56,Female,East,Branch,55744.49,33053.81,598.0,4.2,1,0,13289.47,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00605,44,Female,Central,Online,68216.85,8653.64,660.0,0.3,3,0,20213.46,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00606,62,Female,South,Phone,88971.43,12694.49,760.0,3.7,0,1,33647.07,Efficient process from application to disbursement. Would use again.,0
CUST00607,30,Female,East,Email,61818.98,13161.03,721.0,1.5,0,2,11928.12,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00608,25,Female,West,Email,100984.49990904104,18950.04,626.0,2.3,2,0,19379.35,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00609,18,Male,South,Phone,68367.55,25579.32,761.0,16.8,1,0,4844.66,The online portal makes managing payments very convenient. No issues so far.,0
CUST00610,57,Female,East,Online,42768.99,56358.96,704.0,4.6,0,0,2101.6,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00611,47,Male,South,Online,111426.4,15933.78,701.0,2.6,1,0,25362.76,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00612,39,Male,East,Online,63966.6,54211.71,638.0,7.1,3,1,12505.11,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00613,43,Male,Central,Online,71362.68,27268.89,679.0,1.2,2,0,40738.45,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00614,26,Male,North,Online,52425.19,11198.65,618.0,2.4,1,0,8277.35,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00615,69,Male,Central,Online,72584.04,20117.84,524.0,6.3,0,0,4476.38,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00616,41,Male,West,Branch,126937.9,9600.32,657.0,2.2,2,0,23670.72,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00617,41,Female,Central,Social_Media,117099.41,18084.52,670.0,9.1,0,1,38587.44,Fair service. The loan helps but the terms could be better.,0
CUST00618,48,Female,East,Phone,45337.16,17370.47,690.0,5.4,1,0,4893.26,Fair service. The loan helps but the terms could be better.,0
CUST00619,45,Male,West,Email,24740.79,24054.39,776.0,11.8,0,0,6272.97,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00620,42,Female,North,Email,68599.53,31140.2,627.0,23.7,0,1,32779.91,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00621,30,Female,West,Online,64157.1,21045.0,650.0,1.0,1,0,49193.36,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00622,45,Male,North,Email,62467.86,11884.98,741.0,3.3,1,0,,Efficient process from application to disbursement. Would use again.,0
CUST00623,62,Male,Central,Online,57253.44,47426.04,619.0,3.1,0,0,7680.41,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00624,56,Female,Central,Phone,44926.54,58544.48,692.0,,0,0,30854.97,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00625,59,Female,South,Branch,188666.93,19859.75,647.0,13.3,1,0,10716.8,The application was straightforward. Managing the payments adequately.,0
CUST00626,33,Female,North,Social_Media,160528.0,26565.86,660.0,11.4,1,0,7885.33,Okay service. Some months are challenging but keeping up with payments.,0
CUST00627,28,Male,West,Online,61321.75,19226.6,740.0,,0,0,8876.26,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00628,38,Male,South,Online,,24168.45,650.0,6.2,0,0,21583.24,Okay service. Some months are challenging but keeping up with payments.,0
